Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,modularity_class,betweenesscentrality,isfraud
43624,0,1,1,0,1999105,1999105,1,1,328,0,0
50759,1,0,1,1999105,0,1999105,0,0,328,0,0
73965,0,2,2,0,2931039,2931039,2,0.75,36,0,0
1968,1,0,1,1342342,0,1342342,0,0,36,0,0
23952,0,1,1,0,1175847,1175847,1,1,329,0,0
54510,1,0,1,1175847,0,1175847,0,0,329,0,0
64072,0,1,1,0,3384858,3384858,1,1,330,0,0
92883,1,0,1,3384858,0,3384858,0,0,330,0,0
27633,0,1,1,0,515641,515641,1,1,331,0,0
66588,1,0,1,515641,0,515641,0,0,331,0,0
70504,1,2,3,2620297,5752538,8372835,21,0.100418,22,0.000012,0
58765,1,0,1,4629143,0,4629143,0,0,22,0,0
85180,0,1,1,0,4476657,4476657,1,1,332,0,0
4961,1,0,1,4476657,0,4476657,0,0,332,0,0
28562,0,1,1,0,966820,966820,1,1,333,0,0
58427,1,0,1,966820,0,966820,0,0,333,0,0
59829,0,1,1,0,2118629,2118629,1,1,334,0,0
91264,1,0,1,2118629,0,2118629,0,0,334,0,0
83831,0,1,1,0,4667570,4667570,1,1,335,0,0
1013,1,0,1,4667570,0,4667570,0,0,335,0,0
3389,0,1,1,0,3446773,3446773,1,1,336,0,0
94221,1,0,1,3446773,0,3446773,0,0,336,0,0
76106,0,1,1,0,1889603,1889603,1,1,337,0,0
41315,1,0,1,1889603,0,1889603,0,0,337,0,0
53075,0,2,2,0,3412977,3412977,2,0.75,344,0,0
63910,1,0,1,1579099,0,1579099,0,0,344,0,0
91664,0,1,1,0,3534303,3534303,1,1,338,0,0
10233,1,0,1,3534303,0,3534303,0,0,338,0,0
80198,0,1,1,0,1931899,1931899,1,1,425,0,0
56531,2,0,2,2810885,0,2810885,0,0,425,0,0
55955,0,1,1,0,2311680,2311680,1,1,339,0,0
2389,1,0,1,2311680,0,2311680,0,0,339,0,0
80417,0,1,1,0,1384387,1384387,1,1,340,0,0
25172,1,0,1,1384387,0,1384387,0,0,340,0,0
79779,0,1,1,0,4640544,4640544,1,1,341,0,0
74959,1,0,1,4640544,0,4640544,0,0,341,0,0
59047,1,1,2,4699498,2691758,7391256,1,1,25,0.000003,0
75007,1,0,1,2691758,0,2691758,0,0,25,0,0
93237,0,1,1,0,2471475,2471475,1,1,342,0,0
28594,1,0,1,2471475,0,2471475,0,0,342,0,0
89707,0,2,2,0,4614250,4614250,1,1,343,0,0
20924,1,0,1,4243303,0,4243303,0,0,343,0,0
3594,0,1,1,0,3623277,3623277,1,1,29,0,0
88623,2,0,2,5586854,0,5586854,0,0,29,0,0
82494,1,1,2,1833878,927702,2761580,1,1,344,0,0
76772,1,0,1,927702,0,927702,0,0,344,0,0
46125,0,1,1,0,764617,764617,1,1,345,0,0
57020,1,0,1,764617,0,764617,0,0,345,0,0
83061,0,1,1,0,2187492,2187492,1,1,346,0,0
72988,1,0,1,2187492,0,2187492,0,0,346,0,0
39475,0,1,1,0,3315870,3315870,13,0.142857,23,0,0
603,1,1,2,3315870,1758852,5074722,12,0.153846,23,0.000002,0
82292,0,1,1,0,3462933,3462933,1,1,347,0,0
99373,1,0,1,3462933,0,3462933,0,0,347,0,0
99250,0,1,1,0,4505513,4505513,1,1,348,0,0
78255,2,0,2,7675613,0,7675613,0,0,348,0,0
23853,0,1,1,0,454238,454238,1,1,349,0,0
80326,1,0,1,454238,0,454238,0,0,349,0,0
48967,0,1,1,0,4922163,4922163,1,1,350,0,0
70275,2,0,2,6667351,0,6667351,0,0,350,0,0
17011,0,1,1,0,347290,347290,1,1,351,0,0
67775,1,0,1,347290,0,347290,0,0,351,0,0
6431,0,1,1,0,4371028,4371028,1,1,352,0,0
21366,1,0,1,4371028,0,4371028,0,0,352,0,0
46146,0,1,1,0,3724101,3724101,1,1,353,0,0
90377,1,0,1,3724101,0,3724101,0,0,353,0,0
65022,0,1,1,0,4279178,4279178,1,1,354,0,0
61591,1,0,1,4279178,0,4279178,0,0,354,0,0
65222,0,2,2,0,8704429,8704429,18,0.10582,25,0,0
14956,1,0,1,4180201,0,4180201,0,0,25,0,0
13655,0,1,1,0,4886683,4886683,1,1,355,0,0
30428,1,0,1,4886683,0,4886683,0,0,355,0,0
5569,0,1,1,0,625093,625093,1,1,356,0,0
58674,1,0,1,625093,0,625093,0,0,356,0,0
49543,0,1,1,0,1096351,1096351,2,0.666667,24,0,0
95152,2,1,3,2259118,2920899,5180017,1,1,24,0.000002,0
45069,0,1,1,0,3972197,3972197,3,0.5,357,0,0
65997,1,1,2,3972197,1546392,5518589,2,0.666667,357,0,0
47572,0,1,1,0,3256323,3256323,1,1,358,0,0
81630,1,0,1,3256323,0,3256323,0,0,358,0,0
53222,0,2,2,0,9514700,9514700,2,0.75,294,0,0
77434,1,0,1,4825224,0,4825224,0,0,294,0,0
1286,0,1,1,0,1542996,1542996,1,1,359,0,0
17233,1,0,1,1542996,0,1542996,0,0,359,0,0
23041,0,1,1,0,1339767,1339767,1,1,360,0,0
82061,1,0,1,1339767,0,1339767,0,0,360,0,0
15597,0,2,2,0,5869509,5869509,1,1,361,0,0
58273,1,0,1,4263762,0,4263762,0,0,361,0,0
40659,0,1,1,0,2084373,2084373,1,1,362,0,0
23997,1,0,1,2084373,0,2084373,0,0,362,0,0
13431,0,1,1,0,1634913,1634913,1,1,363,0,0
83381,1,0,1,1634913,0,1634913,0,0,363,0,0
33294,1,1,2,4253756,3410090,7663846,1,1,4,0.000001,0
21709,1,0,1,3410090,0,3410090,0,0,4,0,0
16633,0,1,1,0,330293,330293,1,1,46,0,0
65511,2,0,2,3534993,0,3534993,0,0,46,0,0
7828,0,1,1,0,2814218,2814218,1,1,364,0,0
28174,1,0,1,2814218,0,2814218,0,0,364,0,0
13506,1,2,3,4947130,6913526,11860656,2,0.75,40,0.000011,0
55217,1,0,1,1994667,0,1994667,0,0,40,0,0
76340,0,1,1,0,4509267,4509267,1,1,9,0,0
55758,2,0,2,6733028,0,6733028,0,0,9,0,0
59403,0,1,1,0,4924244,4924244,1,1,365,0,0
1787,1,0,1,4924244,0,4924244,0,0,365,0,0
99775,0,1,1,0,2873466,2873466,1,1,366,0,0
45704,1,0,1,2873466,0,2873466,0,0,366,0,0
98300,0,1,1,0,4899627,4899627,1,1,367,0,0
86978,1,0,1,4899627,0,4899627,0,0,367,0,0
5224,0,1,1,0,3944928,3944928,1,1,368,0,0
4388,1,0,1,3944928,0,3944928,0,0,368,0,0
91741,0,1,1,0,799975,799975,1,1,369,0,0
44794,1,0,1,799975,0,799975,0,0,369,0,0
78222,0,1,1,0,1801199,1801199,1,1,370,0,0
42292,1,0,1,1801199,0,1801199,0,0,370,0,0
98628,0,1,1,0,86743,86743,1,1,371,0,0
59469,1,0,1,86743,0,86743,0,0,371,0,0
23686,0,1,1,0,2768237,2768237,1,1,372,0,0
25511,1,0,1,2768237,0,2768237,0,0,372,0,0
71790,0,1,1,0,4954692,4954692,1,1,22,0,0
43732,2,0,2,9924593,0,9924593,0,0,22,0,0
39968,0,1,1,0,990610,990610,11,0.166667,30,0,0
44627,1,1,2,990610,2468440,3459050,10,0.181818,30,0.000001,0
61162,0,1,1,0,3860332,3860332,1,1,373,0,0
78998,1,0,1,3860332,0,3860332,0,0,373,0,0
48774,0,1,1,0,3170100,3170100,1,1,348,0,0
74205,0,1,1,0,1687581,1687581,1,1,374,0,0
25089,1,0,1,1687581,0,1687581,0,0,374,0,0
6162,0,1,1,0,1855160,1855160,1,1,375,0,0
21496,1,0,1,1855160,0,1855160,0,0,375,0,0
24653,0,1,1,0,4673230,4673230,1,1,376,0,0
81941,1,0,1,4673230,0,4673230,0,0,376,0,0
97857,0,1,1,0,2145201,2145201,1,1,377,0,0
81901,1,0,1,2145201,0,2145201,0,0,377,0,0
40945,0,1,1,0,4494518,4494518,1,1,378,0,0
84520,1,0,1,4494518,0,4494518,0,0,378,0,0
21262,0,1,1,0,1715903,1715903,1,1,379,0,0
88684,1,0,1,1715903,0,1715903,0,0,379,0,0
62612,0,1,1,0,3133830,3133830,1,1,22,0,0
83206,3,0,3,6541222,0,6541222,0,0,22,0,0
61737,0,1,1,0,2543150,2543150,1,1,380,0,0
43877,1,0,1,2543150,0,2543150,0,0,380,0,0
87422,0,1,1,0,2404446,2404446,1,1,381,0,0
46362,1,0,1,2404446,0,2404446,0,0,381,0,0
75439,0,1,1,0,1450694,1450694,1,1,382,0,0
53693,1,0,1,1450694,0,1450694,0,0,382,0,0
85902,1,1,2,351589,363541,715130,1,1,12,0,0
96010,1,0,1,363541,0,363541,0,0,12,0,0
58976,0,1,1,0,625032,625032,1,1,383,0,0
63592,1,0,1,625032,0,625032,0,0,383,0,0
12924,0,1,1,0,3197368,3197368,1,1,384,0,0
56619,1,0,1,3197368,0,3197368,0,0,384,0,0
40939,0,1,1,0,2081709,2081709,1,1,385,0,0
39952,1,0,1,2081709,0,2081709,0,0,385,0,0
36154,1,1,2,1604298,4824160,6428458,5,0.291667,15,0.000001,0
30735,1,1,2,4824160,4849662,9673822,4,0.352941,15,0.000002,0
65693,0,1,1,0,2682428,2682428,1,1,386,0,0
41233,1,0,1,2682428,0,2682428,0,0,386,0,0
98866,0,1,1,0,1868172,1868172,1,1,387,0,0
16241,1,0,1,1868172,0,1868172,0,0,387,0,0
8953,0,2,2,0,2784671,2784671,1,1,388,0,0
90794,1,0,1,1922266,0,1922266,0,0,388,0,0
46242,0,1,1,0,900632,900632,1,1,389,0,0
41205,1,0,1,900632,0,900632,0,0,389,0,0
85716,0,2,2,0,1763235,1763235,18,0.10582,20,0,0
66341,2,0,2,3913959,0,3913959,0,0,20,0,0
37792,0,1,1,0,2373541,2373541,1,1,390,0,0
52256,1,0,1,2373541,0,2373541,0,0,390,0,0
40206,1,1,2,399814,1015133,1414947,1,1,29,0,0
55859,1,0,1,1015133,0,1015133,0,0,29,0,0
49846,0,1,1,0,4022893,4022893,1,1,391,0,0
85016,1,0,1,4022893,0,4022893,0,0,391,0,0
76223,0,2,2,0,3480188,3480188,2,0.75,392,0,0
18247,1,0,1,2827924,0,2827924,0,0,392,0,0
76829,0,1,1,0,1382910,1382910,1,1,393,0,0
4000,1,0,1,1382910,0,1382910,0,0,393,0,0
2295,0,1,1,0,3147590,3147590,1,1,394,0,0
27828,1,0,1,3147590,0,3147590,0,0,394,0,0
89252,0,1,1,0,587444,587444,1,1,395,0,0
34421,1,0,1,587444,0,587444,0,0,395,0,0
4108,0,1,1,0,2414479,2414479,1,1,396,0,0
35891,1,0,1,2414479,0,2414479,0,0,396,0,0
15539,0,1,1,0,4317737,4317737,1,1,397,0,0
35677,1,0,1,4317737,0,4317737,0,0,397,0,0
26217,0,1,1,0,2669309,2669309,1,1,398,0,0
4919,1,0,1,2669309,0,2669309,0,0,398,0,0
20457,0,1,1,0,781465,781465,25,0.076923,13,0,0
24114,1,1,2,781465,1951655,2733120,24,0.08,13,0.000003,0
16988,0,2,2,0,4863885,4863885,15,0.132231,22,0,0
74937,1,0,1,4637190,0,4637190,0,0,22,0,0
4129,1,0,1,192967,0,192967,0,0,22,0,0
48104,1,1,2,2916631,1998986,4915617,1,1,17,0.000001,0
39961,1,0,1,1998986,0,1998986,0,0,17,0,0
51395,0,1,1,0,997049,997049,1,1,399,0,0
45408,1,0,1,997049,0,997049,0,0,399,0,0
30799,0,1,1,0,2156123,2156123,1,1,400,0,0
69779,1,0,1,2156123,0,2156123,0,0,400,0,0
8329,0,1,1,0,2892490,2892490,1,1,401,0,0
86560,1,0,1,2892490,0,2892490,0,0,401,0,0
42862,0,1,1,0,1823624,1823624,1,1,402,0,0
74946,1,0,1,1823624,0,1823624,0,0,402,0,0
52808,0,1,1,0,3287533,3287533,1,1,403,0,0
29728,1,0,1,3287533,0,3287533,0,0,403,0,0
34565,0,1,1,0,3334081,3334081,8,0.243902,13,0,0
87901,1,1,2,3579561,1427598,5007159,5,0.315789,5,0.000008,0
46560,0,1,1,0,3635704,3635704,1,1,404,0,0
5591,1,0,1,3635704,0,3635704,0,0,404,0,0
97547,0,2,2,0,8962849,8962849,2,0.75,405,0,0
76168,1,0,1,4685634,0,4685634,0,0,405,0,0
88501,0,1,1,0,2008509,2008509,1,1,406,0,0
72081,1,0,1,2008509,0,2008509,0,0,406,0,0
71746,1,1,2,4939185,4956106,9895291,1,1,41,0,0
67214,2,0,2,8890714,0,8890714,0,0,41,0,0
78089,0,1,1,0,4860382,4860382,1,1,407,0,0
22542,1,0,1,4860382,0,4860382,0,0,407,0,0
61630,0,1,1,0,1977151,1977151,1,1,408,0,0
21022,1,0,1,1977151,0,1977151,0,0,408,0,0
56749,1,1,2,2069819,3786723,5856542,1,1,409,0,0
87541,1,0,1,3786723,0,3786723,0,0,409,0,0
61958,0,1,1,0,3893725,3893725,1,1,27,0,0
36703,2,0,2,7090353,0,7090353,0,0,27,0,0
72538,0,1,1,0,89681,89681,1,1,410,0,0
80715,1,0,1,89681,0,89681,0,0,410,0,0
25930,0,1,1,0,66930,66930,22,0.086957,6,0,0
38206,1,1,2,66930,2231671,2298601,21,0.090909,6,0.000003,0
66595,0,1,1,0,4646080,4646080,1,1,411,0,0
11761,1,0,1,4646080,0,4646080,0,0,411,0,0
64872,0,1,1,0,3310272,3310272,3,0.5,8,0,0
53465,1,1,2,3310272,3975419,7285691,2,0.666667,8,0,0
52291,0,1,1,0,4614042,4614042,1,1,412,0,0
2372,1,0,1,4614042,0,4614042,0,0,412,0,0
24099,0,1,1,0,4844598,4844598,1,1,413,0,0
25210,1,0,1,4844598,0,4844598,0,0,413,0,0
14846,0,1,1,0,1436502,1436502,1,1,414,0,0
84900,1,0,1,1436502,0,1436502,0,0,414,0,0
31344,0,1,1,0,1738005,1738005,1,1,415,0,0
17378,1,0,1,1738005,0,1738005,0,0,415,0,0
57361,1,1,2,1758852,3589333,5348185,11,0.166667,23,0.000003,0
44441,1,1,2,3589333,2686176,6275509,10,0.181818,23,0.000004,0
82093,0,1,1,0,768260,768260,15,0.139535,12,0,0
26293,1,2,3,768260,4341863,5110123,14,0.153153,12,0.000002,0
11200,0,2,2,0,5230135,5230135,2,0.75,22,0,0
79868,1,0,1,4052075,0,4052075,0,0,22,0,0
58823,0,1,1,0,248214,248214,1,1,416,0,0
32382,1,0,1,248214,0,248214,0,0,416,0,0
71890,0,1,1,0,2084736,2084736,1,1,417,0,0
37448,1,0,1,2084736,0,2084736,0,0,417,0,0
90373,0,1,1,0,826280,826280,1,1,479,0,0
49579,2,0,2,5822381,0,5822381,0,0,479,0,0
5795,0,1,1,0,4289505,4289505,1,1,35,0,0
17240,2,0,2,8339049,0,8339049,0,0,35,0,0
31815,0,1,1,0,3412264,3412264,1,1,418,0,0
45385,1,0,1,3412264,0,3412264,0,0,418,0,0
42879,0,1,1,0,3217217,3217217,1,1,419,0,0
19263,1,0,1,3217217,0,3217217,0,0,419,0,0
46531,0,1,1,0,4219354,4219354,1,1,420,0,0
36450,1,0,1,4219354,0,4219354,0,0,420,0,0
18202,0,1,1,0,2875979,2875979,1,1,421,0,0
3608,1,0,1,2875979,0,2875979,0,0,421,0,0
29681,0,1,1,0,4727747,4727747,1,1,422,0,0
30154,1,0,1,4727747,0,4727747,0,0,422,0,0
20546,0,1,1,0,599428,599428,1,1,423,0,0
86594,1,0,1,599428,0,599428,0,0,423,0,0
14614,0,1,1,0,3372794,3372794,1,1,424,0,0
31073,1,0,1,3372794,0,3372794,0,0,424,0,0
71858,0,2,2,0,4785082,4785082,1,1,425,0,0
17627,1,0,1,3906096,0,3906096,0,0,425,0,0
9398,0,1,1,0,4938001,4938001,1,1,426,0,0
29363,1,0,1,4938001,0,4938001,0,0,426,0,0
90279,1,1,2,3036683,2674973,5711656,1,1,10,0.000001,0
80350,1,0,1,2674973,0,2674973,0,0,10,0,0
57087,0,1,1,0,4214863,4214863,20,0.097872,17,0,0
13293,1,1,2,4214863,2310552,6525415,19,0.103774,17,0.000003,0
12303,0,1,1,0,650038,650038,1,1,427,0,0
86732,1,0,1,650038,0,650038,0,0,427,0,0
30932,0,1,1,0,234796,234796,1,1,428,0,0
50722,1,0,1,234796,0,234796,0,0,428,0,0
79733,0,1,1,0,1124183,1124183,1,1,429,0,0
83575,1,0,1,1124183,0,1124183,0,0,429,0,0
17446,0,1,1,0,1648432,1648432,1,1,430,0,0
4857,1,0,1,1648432,0,1648432,0,0,430,0,0
48053,0,1,1,0,1940175,1940175,1,1,431,0,0
63619,1,0,1,1940175,0,1940175,0,0,431,0,0
75507,1,1,2,1754765,1898655,3653420,1,1,15,0.000003,0
15336,1,0,1,1898655,0,1898655,0,0,15,0,0
4832,0,1,1,0,3954174,3954174,2,0.666667,327,0,0
57489,0,1,1,0,4729468,4729468,1,1,432,0,0
39651,1,0,1,4729468,0,4729468,0,0,432,0,0
30644,0,1,1,0,656767,656767,1,1,433,0,0
77620,1,0,1,656767,0,656767,0,0,433,0,0
77657,0,1,1,0,4187029,4187029,1,1,434,0,0
72806,1,0,1,4187029,0,4187029,0,0,434,0,0
94476,0,1,1,0,2915622,2915622,1,1,435,0,0
43225,1,0,1,2915622,0,2915622,0,0,435,0,0
46314,0,1,1,0,923773,923773,1,1,361,0,0
88223,2,0,2,2529520,0,2529520,0,0,361,0,0
46893,0,1,1,0,365171,365171,1,1,436,0,0
96138,1,0,1,365171,0,365171,0,0,436,0,0
41337,0,1,1,0,514164,514164,1,1,437,0,0
95930,1,0,1,514164,0,514164,0,0,437,0,0
81233,0,1,1,0,1737404,1737404,1,1,438,0,0
2525,1,0,1,1737404,0,1737404,0,0,438,0,0
66658,0,1,1,0,3015823,3015823,1,1,439,0,0
90834,1,0,1,3015823,0,3015823,0,0,439,0,0
14664,0,1,1,0,1682797,1682797,1,1,440,0,0
91860,1,0,1,1682797,0,1682797,0,0,440,0,0
50457,0,1,1,0,1416689,1416689,1,1,441,0,0
41618,1,0,1,1416689,0,1416689,0,0,441,0,0
7960,0,2,2,0,1171502,1171502,21,0.094828,13,0,0
96938,1,0,1,145440,0,145440,0,0,13,0,0
23824,0,1,1,0,2924731,2924731,1,1,442,0,0
40603,1,0,1,2924731,0,2924731,0,0,442,0,0
9462,0,1,1,0,1866686,1866686,1,1,443,0,0
65474,1,0,1,1866686,0,1866686,0,0,443,0,0
49896,0,1,1,0,3751326,3751326,1,1,444,0,0
66893,1,0,1,3751326,0,3751326,0,0,444,0,0
29968,0,1,1,0,4264367,4264367,1,1,478,0,0
35235,3,0,3,7612411,0,7612411,0,0,478,0,0
52554,0,2,2,0,6580842,6580842,18,0.114286,22,0,0
56808,1,0,1,1894680,0,1894680,0,0,22,0,0
30152,1,0,1,370947,0,370947,0,0,343,0,0
47353,0,2,2,0,6367338,6367338,15,0.125926,25,0,0
41905,1,0,1,3482904,0,3482904,0,0,25,0,0
64890,0,1,1,0,1985136,1985136,1,1,445,0,0
85625,1,0,1,1985136,0,1985136,0,0,445,0,0
57365,0,1,1,0,1534832,1534832,1,1,446,0,0
13814,1,0,1,1534832,0,1534832,0,0,446,0,0
85195,0,1,1,0,3073795,3073795,1,1,447,0,0
35482,1,0,1,3073795,0,3073795,0,0,447,0,0
69561,0,1,1,0,69975,69975,1,1,448,0,0
14678,1,0,1,69975,0,69975,0,0,448,0,0
16485,0,1,1,0,2870700,2870700,1,1,449,0,0
44689,1,0,1,2870700,0,2870700,0,0,449,0,0
3798,0,1,1,0,3286975,3286975,1,1,450,0,0
51215,1,0,1,3286975,0,3286975,0,0,450,0,0
38153,0,1,1,0,1224059,1224059,1,1,451,0,0
46344,1,0,1,1224059,0,1224059,0,0,451,0,0
47047,0,1,1,0,1630093,1630093,15,0.126984,14,0,0
20896,1,1,2,1630093,3603745,5233838,14,0.136364,14,0.000002,0
21515,0,1,1,0,2096746,2096746,1,1,452,0,0
75244,1,0,1,2096746,0,2096746,0,0,452,0,0
28248,1,1,2,4657933,1602992,6260925,1,1,43,0,0
60455,1,0,1,1602992,0,1602992,0,0,43,0,0
37108,1,1,2,1797531,2302217,4099748,1,1,35,0.000004,0
79920,1,0,1,2302217,0,2302217,0,0,35,0,0
7633,0,1,1,0,3829176,3829176,1,1,453,0,0
73423,1,0,1,3829176,0,3829176,0,0,453,0,0
33596,0,1,1,0,422432,422432,1,1,454,0,0
45412,1,0,1,422432,0,422432,0,0,454,0,0
35256,0,1,1,0,3062729,3062729,1,1,455,0,0
98589,1,0,1,3062729,0,3062729,0,0,455,0,0
12962,0,1,1,0,174059,174059,1,1,456,0,0
95511,1,0,1,174059,0,174059,0,0,456,0,0
23514,0,1,1,0,1667990,1667990,1,1,457,0,0
38448,1,0,1,1667990,0,1667990,0,0,457,0,0
93989,0,1,1,0,3327184,3327184,1,1,458,0,0
57131,1,0,1,3327184,0,3327184,0,0,458,0,0
723,0,1,1,0,1267920,1267920,1,1,459,0,0
24818,1,0,1,1267920,0,1267920,0,0,459,0,0
70734,0,1,1,0,3715222,3715222,1,1,14,0,0
69285,2,0,2,7832170,0,7832170,0,0,14,0,0
93556,0,1,1,0,1114870,1114870,2,0.666667,12,0,0
77285,1,1,2,1114870,1791782,2906652,1,1,12,0,0
76546,0,1,1,0,3480679,3480679,1,1,460,0,0
54402,1,0,1,3480679,0,3480679,0,0,460,0,0
76320,0,1,1,0,4058288,4058288,1,1,461,0,0
9413,1,0,1,4058288,0,4058288,0,0,461,0,0
43889,0,1,1,0,2312958,2312958,1,1,462,0,0
59678,1,0,1,2312958,0,2312958,0,0,462,0,0
64654,0,1,1,0,2241888,2241888,1,1,463,0,0
65773,1,0,1,2241888,0,2241888,0,0,463,0,0
90140,0,1,1,0,4104167,4104167,1,1,464,0,0
99814,1,0,1,4104167,0,4104167,0,0,464,0,0
45882,0,1,1,0,2878294,2878294,1,1,465,0,0
47581,1,0,1,2878294,0,2878294,0,0,465,0,0
11077,0,1,1,0,669125,669125,1,1,466,0,0
26825,1,0,1,669125,0,669125,0,0,466,0,0
5917,0,1,1,0,499494,499494,1,1,467,0,0
33125,1,0,1,499494,0,499494,0,0,467,0,0
64731,0,1,1,0,3907096,3907096,1,1,468,0,0
49412,1,0,1,3907096,0,3907096,0,0,468,0,0
30084,0,1,1,0,2007950,2007950,1,1,469,0,0
10836,1,0,1,2007950,0,2007950,0,0,469,0,0
64292,0,1,1,0,2421810,2421810,1,1,470,0,0
57951,1,0,1,2421810,0,2421810,0,0,470,0,0
54161,0,1,1,0,602950,602950,1,1,471,0,0
17918,1,0,1,602950,0,602950,0,0,471,0,0
94284,0,1,1,0,934629,934629,1,1,472,0,0
9888,1,0,1,934629,0,934629,0,0,472,0,0
92033,0,1,1,0,2256228,2256228,1,1,473,0,0
20890,1,0,1,2256228,0,2256228,0,0,473,0,0
1489,0,2,2,0,2124125,2124125,16,0.126761,32,0,0
77795,1,0,1,1783682,0,1783682,0,0,32,0,0
48180,0,1,1,0,256469,256469,1,1,474,0,0
4850,1,0,1,256469,0,256469,0,0,474,0,0
71269,0,1,1,0,3115424,3115424,1,1,475,0,0
45201,1,0,1,3115424,0,3115424,0,0,475,0,0
40268,0,1,1,0,2800610,2800610,1,1,476,0,0
78025,1,0,1,2800610,0,2800610,0,0,476,0,0
10147,0,1,1,0,1023149,1023149,1,1,477,0,0
29990,1,0,1,1023149,0,1023149,0,0,477,0,0
36698,0,2,2,0,7654210,7654210,1,1,478,0,0
79340,1,0,1,4402054,0,4402054,0,0,478,0,0
68889,0,2,2,0,9436826,9436826,1,1,479,0,0
35880,1,0,1,4440725,0,4440725,0,0,479,0,0
29080,0,1,1,0,1920494,1920494,1,1,480,0,0
83596,1,0,1,1920494,0,1920494,0,0,480,0,0
23831,0,1,1,0,4895580,4895580,1,1,481,0,0
77407,1,0,1,4895580,0,4895580,0,0,481,0,0
45472,0,1,1,0,2862029,2862029,1,1,482,0,0
58536,1,0,1,2862029,0,2862029,0,0,482,0,0
70378,0,1,1,0,1130773,1130773,1,1,483,0,0
55162,1,0,1,1130773,0,1130773,0,0,483,0,0
60795,0,1,1,0,960781,960781,1,1,484,0,0
16152,1,0,1,960781,0,960781,0,0,484,0,0
83524,0,1,1,0,1949975,1949975,1,1,485,0,0
28876,1,0,1,1949975,0,1949975,0,0,485,0,0
91753,0,1,1,0,2075687,2075687,1,1,486,0,0
47632,1,0,1,2075687,0,2075687,0,0,486,0,0
60285,0,1,1,0,4387938,4387938,15,0.125,487,0,0
4763,1,1,2,4387938,4387938,8775876,14,0.133333,487,0.000002,0
52672,1,1,2,4387938,4387938,8775876,13,0.142857,487,0.000003,0
78424,1,1,2,4387938,4387938,8775876,12,0.153846,487,0.000005,0
97246,1,1,2,4387938,4387938,8775876,11,0.166667,487,0.000006,0
26173,1,1,2,4387938,4387938,8775876,10,0.181818,487,0.000006,0
24411,1,1,2,4387938,4387938,8775876,9,0.2,487,0.000007,0
939,1,1,2,4387938,4387938,8775876,8,0.222222,487,0.000007,0
91556,1,1,2,4387938,4387938,8775876,7,0.25,487,0.000007,0
1145,1,1,2,4387938,4387938,8775876,6,0.285714,487,0.000007,0
73250,1,1,2,4387938,4387938,8775876,5,0.333333,487,0.000006,0
55694,1,1,2,4387938,4387938,8775876,4,0.4,487,0.000006,0
19022,1,1,2,4387938,4387938,8775876,3,0.5,487,0.000005,0
93428,1,1,2,4387938,4387938,8775876,2,0.666667,487,0.000003,0
12712,1,1,2,4387938,4387938,8775876,1,1,487,0.000002,0
42838,1,0,1,4387938,0,4387938,0,0,487,0,0
41323,0,1,1,0,1395815,1395815,10,0.181818,488,0,0
78247,1,1,2,1395815,1395815,2791630,9,0.2,488,0.000001,0
24829,1,1,2,1395815,1395815,2791630,8,0.222222,488,0.000002,0
67002,1,1,2,1395815,1395815,2791630,7,0.25,488,0.000003,0
33148,1,1,2,1395815,1395815,2791630,6,0.285714,488,0.000003,0
70809,1,1,2,1395815,1395815,2791630,5,0.333333,488,0.000003,0
29444,1,1,2,1395815,1395815,2791630,4,0.4,488,0.000003,0
44823,1,1,2,1395815,1395815,2791630,3,0.5,488,0.000003,0
18510,1,1,2,1395815,1395815,2791630,2,0.666667,488,0.000002,0
65118,1,1,2,1395815,1395815,2791630,1,1,488,0.000001,0
85423,1,0,1,1395815,0,1395815,0,0,488,0,0
99772,1,1,2,3503270,3503270,7006540,8,0.222222,489,0.000002,0
98671,1,1,2,3503270,3503270,7006540,7,0.25,489,0.000003,0
55419,1,1,2,3503270,3503270,7006540,6,0.285714,489,0.000003,0
86550,1,1,2,3503270,3503270,7006540,5,0.333333,489,0.000003,0
447,1,1,2,3503270,3503270,7006540,4,0.4,489,0.000003,0
29601,1,1,2,3503270,3503270,7006540,3,0.5,489,0.000003,0
4622,1,1,2,3503270,3503270,7006540,2,0.666667,489,0.000002,0
7538,1,1,2,3503270,3503270,7006540,1,1,489,0.000001,0
15428,1,0,1,3503270,0,3503270,0,0,489,0,0
66175,0,1,1,0,4369196,4369196,8,0.222222,490,0,0
17401,1,1,2,4369196,4369196,8738392,7,0.25,490,0.000001,0
13760,1,1,2,4369196,4369196,8738392,6,0.285714,490,0.000002,0
32080,1,1,2,4369196,4369196,8738392,5,0.333333,490,0.000002,0
69237,1,1,2,4369196,4369196,8738392,4,0.4,490,0.000002,0
44868,1,1,2,4369196,4369196,8738392,3,0.5,490,0.000002,0
57816,1,1,2,4369196,4369196,8738392,2,0.666667,490,0.000002,0
70882,1,1,2,4369196,4369196,8738392,1,1,490,0.000001,0
68179,1,0,1,4369196,0,4369196,0,0,490,0,0
28238,0,1,1,0,1180054,1180054,7,0.25,491,0,0
32176,1,1,2,1180054,1180054,2360108,6,0.285714,491,0.000001,0
2608,1,1,2,1180054,1180054,2360108,5,0.333333,491,0.000001,0
